id,sentence
brown.44792,the next moment shed put another half million into the scholarship fund or thirty thousand into something as impractical as this unfortunate johnston affair .
brown.7504,"louis 16 , -- kennedy ."
brown.44876,hoag looked terrified .
brown.50329,but with her hand poem again .
brown.36554,it resembles mozart .
brown.1950,"conceding that several cities to the north were in worse shape than baltimore after the last storm , mr. schaefer listed several improvements he said should be made in the snow plan here ."
brown.1125,he ran his string of successful conversions this season to 13 straight before one went astray last saturday night in the 8 slaughter of washington state .
brown.15823,some are blest with an abundance of good health -- some are in poor health and many are invalids .
brown.48635,"she studied him hopefully , yearningly ; ;"
brown.51679,"he held his elbows away from his body , and the little sweet potato trilled neatly and sweetly as he tickled its belly ."
brown.13751,"i have used a variety of heavy-weight hand-made papers , but prefer an english make , rough surface , in 400-pound weight ."
brown.15976,"folk-lore , superstition and remembered passages from erotic literature can create physical and emotional problems if blindly taken as scientific facts and useful hints ."
brown.25303,"but in the confused atmosphere of frontier politics , alliances were as quickly broken as they were formed , and as pike came to favor with the governor of the territory , the governor fell out of favor with the president of the united states ."
brown.37825,"an electrostatic system suffers generally from image plane curvature leading to defocusing in the peripheral image region if a flat viewing screen ( or interstage coupler ) is utilized , while a magnetic system requires accurate adjustment of the solenoid , which is heavy and bulky ."
brown.44604,opportunity was obvious .
brown.53333,`` you must have been good at history at school .
brown.32336,lemma 1 .
brown.55318,"`` im not that anxious , but maybe thats why youre so fair '' ."
brown.7396,and they attempted a skirmish line of advance against a camouflaged enemy encampment .
brown.12307,"louis sherry once stayed a fortnight at the palace , and he was so pleased with omelet arbogast that he introduced it at his restaurant in new york j. pierpont morgan had come in his private train to san francisco , to attend an episcopal convention , and brought the restaurateur with him ."
brown.47289,`` about five miles north of the line '' .
brown.18130,red wines of good years tend to mature later and to keep longer ; ;
brown.13460,"drawn blinds and draperies do some good , but not nearly as much as shading devices on the outside of the house ."
brown.45799,the man opened his mouth wider .
brown.18929,"this method of countin' was usually done at the request , and in the presence , of a representative of the bank that held the papers against the herd ."
brown.18806,victorian ladies had a fad of stringing unusual seeds to wear as jewelry .
brown.48584,she had to escape .
brown.46880,"ekstrohm picked up a lightweight back from the ships library , a book by bloch , the famous twentieth century expert on sex ."
brown.19453,the scene before you is indeed theatrical and often appears in movies about rome .
brown.10819,1 st. john 18 .
brown.41152,theres a lot of waste going on here .
brown.4169,"charlayne was `` tentatively '' admitted for next fall , after state investigators questioned her white roommate at wayne state ."
brown.9835,read your daily newspaper ! !
brown.44731,"madden said that he would see him at two and made another call , this one to mrs. meeker's lawyers ."
brown.48292,`` come on .
brown.52389,"ships from the west coast rotated on six-month tours of duty with the seventh fleet , and yokosuka was the seventh fleets principal port for maintenance , upkeep and shore liberty ."
