token,RT,brown_bigram_surprisal,length,index
years.,161.14285714285714,1.535622000694275,6,39751
On,366.0,2.2135088443756104,2,39752
6,226.66666666666663,4.231908321380615,1,39753
February,303.25,4.875620365142822,8,39754
"1952,",240.75,5.061875820159912,5,39755
King,242.88888888888889,4.582406997680664,4,39756
George,209.75,4.236881732940674,6,39757
VI,229.6,5.88105583190918,2,39758
died,258.5,4.122753143310547,4,39759
in,173.5,0.8180158138275146,2,39760
his,236.0,1.5304020643234253,3,39761
sleep.,180.5,4.182784080505371,6,39762
His,169.0,2.062992811203003,3,39763
valet,302.0,5.795905590057373,5,39764
discovered,321.6,4.230876445770264,10,39765
the,172.0,1.4021583795547483,3,39766
body,316.875,3.0392956733703613,4,39767
at,242.2,2.575113773345948,2,39768
7.30am.,321.9,6.400866508483887,7,39769
It,203.25,1.4451422691345217,2,39770
was,212.8,0.8285530209541321,3,39771
nearly,275.0,2.9541573524475098,6,39772
noon,326.0,4.784671306610107,4,39773
in,271.25,2.180732727050781,2,39774
London,370.4,2.936055421829224,6,39775
before,250.28571428571428,2.480104446411133,6,39776
the,174.0,0.7191182374954224,3,39777
news,234.0,3.3646011352539062,4,39778
could,191.1428571428572,3.313077926635742,5,39779
be,154.2,0.8049733638763428,2,39780
given,213.75,2.2032623291015625,5,39781
to,170.0,0.9727036356925964,2,39782
his,191.8571428571429,1.8931916952133176,3,39783
eldest,274.25,5.795905590057373,6,39784
"daughter,",174.75,4.36649751663208,9,39785
"Elizabeth,",296.8888888888889,2.469278573989868,10,39786
who,192.5,2.9626147747039795,3,39787
was,159.33333333333334,1.2724710702896118,3,39788
thousands,171.0,4.854034423828125,9,39789
of,154.0,0.1443600952625274,2,39790
miles,176.14285714285714,3.839735746383667,5,39791
away,277.0,1.1735610961914062,4,39792
in,239.5,1.525899887084961,2,39793
Kenya.,386.625,6.4351115226745605,6,39794
She,265.0,1.7970962524414062,3,39795
had,192.7142857142857,0.9814948439598083,3,39796
taken,220.4,2.1338491439819336,5,39797
the,250.0,1.388001799583435,3,39798
King's,185.25,3.9467833042144775,6,39799
place,178.6,3.6052300930023193,5,39800
on,199.0,1.831042766571045,2,39801
a,121.0,1.141811728477478,1,39802
Commonwealth,261.3333333333333,5.789660453796387,12,39803
tour.,174.66666666666666,4.58778715133667,5,39804
A,238.0,1.6930721998214722,1,39805
courtier,325.0,4.894223213195801,8,39806
saw,189.1428571428572,3.943823337554932,3,39807
her,180.8571428571429,1.5569623708724976,3,39808
as,217.0,2.0127148628234863,2,39809
she,236.16666666666663,1.89865243434906,3,39810
was,166.4,0.8554542064666748,3,39811
preparing,200.0,3.5713469982147217,9,39812
to,194.0,0.910390317440033,2,39813
return,211.25,2.937993288040161,6,39814
to,187.75,0.629952609539032,2,39815
London.,180.25,3.656719207763672,7,39816
She,116.0,1.7970962524414062,3,39817
was,199.75,0.8554542064666748,3,39818
sitting,251.2,2.9209914207458496,7,39819
"erect,",269.1666666666667,5.01404333114624,6,39820
no,161.0,3.330896139144897,2,39821
"tears,",283.0,4.755106925964356,6,39822
colour,271.625,5.954737663269043,6,39823
up,496.0,2.7892987728118896,2,39824
a,179.0,1.3946157693862915,1,39825
"little,",345.2857142857143,1.8850716352462769,7,39826
fully,241.625,4.241967678070068,5,39827
accepting,268.0,4.757154941558838,9,39828
what,148.0,3.30866813659668,4,39829
lay,126.5,4.460084915161133,3,39830
ahead.,271.0,2.188370704650879,6,39831
The,237.0,0.9189621806144714,3,39832
new,179.8,2.238601922988892,3,39833
Queen,274.42857142857144,3.780832767486572,5,39834
was,270.8333333333333,2.547327041625977,3,39835
25,258.25,4.566415786743164,2,39836
years,350.1666666666667,1.0836396217346191,5,39837
old.,419.5,1.5151642560958862,4,39838
For,249.8,1.939103484153748,3,39839
the,241.2,0.7050951719284058,3,39840
first,265.44444444444446,2.0202202796936035,5,39841
11,154.0,4.317887306213379,2,39842
years,263.57142857142856,3.640573978424072,5,39843
of,194.25,1.031677484512329,2,39844
her,210.16666666666663,2.142770290374756,3,39845
"life,",245.0,2.4764742851257324,5,39846
that,241.88888888888889,1.7243857383728027,4,39847
is,199.8,1.553897738456726,2,39848
until,350.0,3.884969711303711,5,39849
the,156.0,0.6432381868362427,3,39850
abdication,327.7,6.3352131843566895,10,39851
of,130.5,1.810352563858032,2,39852
her,244.57142857142856,2.142770290374756,3,39853
"uncle,",171.66666666666666,3.061201572418213,6,39854
King,202.28571428571428,4.447327136993408,4,39855
Edward,205.22222222222223,4.556124210357666,6,39856
"VIII,",243.125,5.795587539672852,5,39857
neither,267.55555555555554,3.940279722213745,7,39858
she,198.66666666666663,3.38401198387146,3,39859
nor,186.7,4.316710948944092,3,39860
her,122.33333333333331,3.1068873405456543,3,39861
father,214.5,2.0401148796081543,6,39862
had,188.5,1.3710250854492188,3,39863
expected,163.5,2.7243661880493164,8,39864
that,149.5,1.3764052391052246,4,39865
they,225.57142857142856,1.597183108329773,4,39866
"would,",235.5555555555556,1.5283658504486084,6,39867
in,0.0,2.492591142654419,2,39868
"turn,",249.88888888888889,2.694472074508667,5,39869
ascend,226.66666666666663,5.940754413604736,6,39870
to,240.66666666666663,0.5974724888801575,2,39871
the,160.25,0.8707906603813171,3,39872
throne.,219.44444444444449,4.626591682434082,7,39873
It,267.0,1.4451422691345217,2,39874
was,219.5,0.8285530209541321,3,39875
the,153.83333333333334,1.2514004707336426,3,39876
last,198.3333333333333,2.4846928119659424,4,39877
thing,221.0,2.621278762817383,5,39878
that,186.25,1.1413013935089111,4,39879
her,199.5,2.504075527191162,3,39880
"father,",203.28571428571428,2.0401148796081543,7,39881
who,150.0,2.264268398284912,3,39882
loved,227.5555555555556,3.1448311805725098,5,39883
a,0.0,2.598726749420166,1,39884
quiet,219.375,3.158057689666748,5,39885
family,237.28571428571428,2.478938102722168,6,39886
life,167.85714285714286,1.8566389083862305,4,39887
and,206.0,1.2347239255905151,3,39888
had,189.625,2.3923017978668213,3,39889
a,341.0,1.3090475797653198,1,39890
disabling,287.4,4.916412353515625,9,39891
"stammer,",294.75,5.752273082733154,8,39892
wanted,342.57142857142856,3.786837339401245,6,39893
to,204.25,0.2929385602474212,2,39894
happen.,227.88888888888889,3.384030818939209,7,39895
He,190.5,1.2823857069015503,2,39896
was,181.0,0.9406300783157348,3,39897
initially,233.2,5.2813029289245605,9,39898
terrified.,268.5,5.094419479370117,10,39899
But,324.5,1.6021519899368286,3,39900
the,181.77777777777777,1.0454761981964111,3,39901
Queen's,166.0,4.776889324188232,7,39902
father,205.125,4.187909126281738,6,39903
didn't,217.75,2.852439641952514,6,39904
turn,212.8333333333333,2.6411736011505127,4,39905
away,216.57142857142856,1.9604253768920896,4,39906
like,283.0,3.772217750549317,4,39907
his,226.125,2.095005750656128,3,39908
brother.,265.3333333333333,2.54935073852539,8,39909
He,106.5,1.2823857069015503,2,39910
did,256.1666666666667,1.7404515743255615,3,39911
his,199.3333333333333,2.309504508972168,3,39912
duty.,240.3333333333333,3.084982395172119,5,39913
The,204.75,0.9189621806144714,3,39914
Queen,240.375,3.56240463256836,5,39915
has,287.3333333333333,2.9520163536071777,3,39916
followed,266.3,2.958351850509644,8,39917
this,209.66666666666663,2.256056547164917,4,39918
example.,214.22222222222223,4.04814338684082,8,39919
This,226.8,1.7001044750213623,4,39920
aspect,317.0,3.04154896736145,6,39921
of,146.0,0.1316472589969635,2,39922
the,219.0,0.5706213116645813,3,39923
Queen's,186.2,4.776889324188232,7,39924
upbringing,256.1,5.682382583618164,10,39925
and,350.5,1.8096036911010744,3,39926
character,271.2,3.768097162246704,9,39927
needs,151.66666666666666,4.105559349060059,5,39928
to,629.0,0.9753467440605164,2,39929
be,245.0,1.182197093963623,2,39930
taken,162.57142857142858,2.057781934738159,5,39931
into,177.8,1.459105372428894,4,39932
account,215.1428571428572,2.00708532333374,7,39933
if,163.0,3.724866390228272,2,39934
the,276.25,0.8859571218490601,3,39935
many,254.5,3.1579294204711914,4,39936
assessments,228.6,5.274966716766357,11,39937
that,185.3333333333333,2.376713275909424,4,39938
will,192.125,2.253523826599121,4,39939
be,203.5,0.5793015956878662,2,39940
made,205.0,1.7403666973114014,4,39941
of,217.75,1.3981565237045288,2,39942
her,238.8333333333333,2.142770290374756,3,39943
during,205.42857142857144,3.4514598846435547,6,39944
this,273.5,1.4507641792297363,4,39945
golden,0.0,4.2116312980651855,6,39946
jubilee,183.375,5.837629795074463,7,39947
year,207.88888888888889,3.7513911724090576,4,39948
are,253.25,3.0967087745666504,3,39949
to,180.2,1.8076425790786743,2,39950
be,247.0,1.182197093963623,2,39951
fair.,162.71428571428572,3.570462465286255,5,39952
In,0.0,1.4966586828231812,2,39953
the,181.8333333333333,0.5470973253250122,3,39954
hereditary,404.9,6.049694061279297,10,39955
system,257.2,3.497616767883301,6,39956
the,280.5,2.208911418914795,3,39957
task,317.55555555555554,3.5713727474212646,4,39958
falls,330.3333333333333,4.615584373474121,5,39959
to,322.5,2.145013332366944,2,39960
you.,295.6666666666667,2.602253198623657,4,39961
Your,202.125,3.279235601425171,4,39962
only,208.42857142857144,3.2091221809387207,4,39963
choice,209.44444444444449,3.763322591781616,6,39964
is,232.66666666666663,1.165736198425293,2,39965
whether,239.5555555555556,2.964123010635376,7,39966
to,201.5,1.4313592910766602,2,39967
do,197.0,1.8258118629455569,2,39968
it,203.8,1.3774220943450928,2,39969
conscientiously,535.7,6.589249610900879,15,39970
or,276.25,2.308910608291626,2,39971
not.,260.6,1.858823657035828,4,39972
Even,223.7142857142857,2.4797582626342773,4,39973
to,212.4,1.6259500980377195,2,39974
do,138.0,1.8258118629455569,2,39975
it,426.0,1.3774220943450928,2,39976
to,218.25,1.835053563117981,2,39977
the,237.66666666666663,0.8707906603813171,3,39978
best,173.0,2.6245901584625244,4,39979
of,240.66666666666663,1.3119386434555054,2,39980
your,186.0,2.582611322402954,4,39981
"ability,",184.88888888888889,3.5070271492004395,8,39982
"unremittingly,",508.8888888888889,6.3012895584106445,14,39983
for,215.0,2.146308422088623,3,39984
50,254.6,4.327291011810303,2,39985
long,204.5,3.701703548431397,4,39986
years,286.8,2.447707414627075,5,39987
and,242.8,1.6190743446350098,3,39988
more?,426.8888888888889,2.376133441925049,5,39989
"Yes,",192.2,3.217529296875,4,39990
if,320.6,4.054190635681152,2,39991
that,266.1428571428572,2.316736459732056,4,39992
is,145.0,1.553897738456726,2,39993
how,265.2857142857143,3.034332036972046,3,39994
it,164.33333333333334,1.6609286069869995,2,39995
turns,246.3333333333333,3.7307591438293457,5,39996
out.,156.875,0.5972336530685425,4,39997
When,159.0,2.0042643547058105,4,39998
her,270.8888888888889,2.565769910812378,3,39999
father,213.7142857142857,2.0401148796081543,6,40000
was,200.66666666666663,1.310130000114441,3,40001
"king,",272.7142857142857,4.38714075088501,5,40002
Elizabeth,169.66666666666666,4.913005352020264,9,40003
used,147.33333333333334,3.5017426013946533,4,40004
to,172.0,0.6373106241226196,2,40005
look,234.25,2.459817886352539,4,40006
through,292.1428571428572,2.375538110733032,7,40007
the,179.5,0.4189999103546142,3,40008
windows,379.55555555555554,3.7068819999694815,7,40009
of,143.0,1.1315261125564575,2,40010
Buckingham,264.1,6.3301544189453125,10,40011
Palace,170.42857142857142,4.344120502471924,6,40012
at,104.0,1.5899477005004885,2,40013
the,196.6,0.5093869566917419,3,40014
people,240.42857142857144,2.7075657844543457,6,40015
and,168.25,1.597383975982666,3,40016
cars,314.8888888888889,4.026593208312988,4,40017
in,292.0,1.5558969974517822,2,40018
the,219.28571428571428,0.5470973253250122,3,40019
Mall,224.2,5.332508087158203,4,40020
wondering,425.7142857142857,4.780077934265137,9,40021
what,369.0,0.5756162405014038,4,40022
they,406.25,1.341212034225464,4,40023
were,240.66666666666663,0.9213223457336426,4,40024
"doing,",285.7142857142857,2.3861212730407715,6,40025
where,255.8,3.489591598510742,5,40026
they,273.3333333333333,1.2742016315460205,4,40027
were,271.0,0.9213223457336426,4,40028
"going,",198.625,2.079524517059326,6,40029
what,176.0,3.9586682319641113,4,40030
they,240.1428571428572,1.341212034225464,4,40031
were,182.0,0.9213223457336426,4,40032
thinking.,191.7142857142857,3.276984691619873,9,40033
Nobody,308.25,3.4819014072418213,6,40034
else,354.0,1.1230692863464355,4,40035
has,217.25,3.0937092304229736,3,40036
had,315.5,1.9973896741867063,3,40037
such,338.125,2.898350715637207,4,40038
a,416.5,0.7220853567123413,1,40039
"life,",184.42857142857144,2.986410856246948,5,40040
with,289.0,2.112764596939087,4,40041
its,321.3333333333333,1.9109526872634888,3,40042
"isolation,",327.0,4.880575180053711,10,40043
with,233.8333333333333,2.4617843627929688,4,40044
its,201.3333333333333,1.9109526872634888,3,40045
ceaseless,235.5,5.61413049697876,9,40046
"pressure,",332.57142857142856,3.8243818283081055,9,40047
with,279.0,2.670382022857666,4,40048
its,194.0,1.9109526872634888,3,40049
stern,226.3333333333333,3.3636698722839355,5,40050
requirements.,368.7142857142857,4.043629169464111,13,40051
When,221.25,2.0042643547058105,4,40052
still,419.3333333333333,4.032443046569824,5,40053
only,215.7142857142857,2.782292127609253,4,40054
21,148.16666666666666,4.576002597808838,2,40055
she,176.6,3.445886611938477,3,40056
made,295.8333333333333,2.376848220825196,4,40057
a,182.3333333333333,1.1036584377288818,1,40058
famous,277.2,3.878959894180298,6,40059
public,292.2857142857143,3.726018190383911,6,40060
vow,224.6,5.714808940887451,3,40061
in,199.0,1.9808268547058103,2,40062
a,192.25,1.1738388538360596,1,40063
broadcast,277.3333333333333,5.1341729164123535,9,40064
during,208.77777777777777,3.275933265686035,6,40065
a,534.0,1.4649819135665894,1,40066
visit,236.8571428571429,3.1058690547943115,5,40067
to,216.0,0.6931471824645996,2,40068
South,225.625,3.910757303237915,5,40069
Africa:,180.0,1.5677040815353394,7,40070
'I,188.0,3.4770824909210205,2,40071
declare,207.625,5.8421549797058105,7,40072
before,159.0,3.0655338764190674,6,40073
you,143.0,1.517467021942139,3,40074
all,205.5,2.592596530914306,3,40075
that,389.5,1.759774684906006,4,40076
my,182.0,2.642314910888672,2,40077
whole,279.3333333333333,3.639939069747925,5,40078
"life,",258.0,2.2698023319244385,5,40079
whether,197.8,3.4142866134643555,7,40080
it,223.3333333333333,1.1377331018447876,2,40081
be,299.3333333333333,2.3826913833618164,2,40082
long,190.0,3.4437177181243896,4,40083
or,192.5,2.71097469329834,2,40084
"short,",216.2,3.9058470726013184,6,40085
shall,219.66666666666663,4.031559944152832,5,40086
be,211.0,0.5729840993881226,2,40087
devoted,230.7142857142857,4.587872505187988,7,40088
to,185.5,0.296200692653656,2,40089
your,172.4,2.792552709579468,4,40090
service,280.8333333333333,3.3389341831207275,7,40091
and,158.4,1.3642985820770264,3,40092
the,136.8,1.09398090839386,3,40093
service,255.88888888888889,3.3897809982299805,7,40094
of,144.0,1.2660459280014038,2,40095
our,200.6,2.1545755863189697,3,40096
great,259.8,2.8529608249664307,5,40097
imperial,297.1,5.150814533233643,8,40098
family,301.22222222222223,1.7225557565689087,6,40099
to,230.5,1.8943533897399905,2,40100
which,252.25,2.3738508224487305,5,40101
we,217.7142857142857,1.7107491493225098,2,40102
all,214.0,2.0035934448242188,3,40103
belong.',231.66666666666663,4.03079891204834,8,40104
Substitute,289.0,5.177515506744385,10,40105
'Commonwealth',351.8888888888889,5.481280326843262,14,40106
for,240.2,2.5228679180145264,3,40107
"'imperial',",386.3,5.533060550689697,11,40108
and,250.5,1.8096036911010744,3,40109
it,203.8,2.053754568099976,2,40110
can,250.25,2.061779499053955,3,40111
be,157.66666666666666,0.5446299314498901,2,40112
see,276.4,4.257205009460449,3,40113
that,345.5,1.1503210067749023,4,40114
she,218.16666666666663,1.860173940658569,3,40115
has,179.42857142857142,1.8341556787490845,3,40116
fully,191.2,4.565702438354492,5,40117
kept,412.6666666666667,3.95328688621521,4,40118
her,203.4,1.5976505279541016,3,40119
promise.,345.25,4.73706579208374,8,40120
Now,259.0,2.3906567096710205,3,40121
I,201.25,1.972259521484375,1,40122
say,397.2857142857143,2.440624713897705,3,40123
that,463.0,0.7473176717758179,4,40124
for,174.6,2.4388043880462646,3,40125
doing,275.875,3.704383373260498,5,40126
a,265.5,1.6191809177398682,1,40127
"difficult,",376.44444444444446,3.2101619243621826,10,40128
arduous,533.1111111111111,5.649427890777588,7,40129
job,244.4,3.839884042739868,3,40130
for,244.0,1.5919363498687744,3,40131
half,468.0,3.196279525756836,4,40132
a,383.5,0.9922064542770386,1,40133
"century,",266.3333333333333,3.061504602432251,8,40134
the,150.75,1.525241494178772,3,40135
Queen,210.75,3.56240463256836,5,40136
deserves,244.0,4.8477888107299805,8,40137
heartfelt,360.4,5.698826789855957,9,40138
thanks.,236.66666666666663,4.624549865722656,7,40139
On,0.0,2.2135088443756104,2,40140
this,225.22222222222223,1.801933765411377,4,40141
"point,",176.5,2.057903289794922,6,40142
it,133.0,2.879802703857422,2,40143
is,201.0,0.7738510370254517,2,40144
irrelevant,225.5,4.030301094055176,10,40145
whether,128.6,3.975527763366699,7,40146
one,198.5,3.3723647594451904,3,40147
is,135.8,1.8295236825942995,2,40148
a,0.0,1.062296748161316,1,40149
monarchist,325.0,6.192562103271484,10,40150
or,203.5,2.308910608291626,2,40151
a,163.66666666666666,1.4157263040542605,1,40152
republican.,315.2,3.9003636837005615,11,40153
"Indeed,",221.4,3.0935380458831787,7,40154
the,0.0,1.6071796417236328,3,40155
monarchical,471.3,6.3352131843566895,11,40156
system,289.44444444444446,3.3763537406921387,6,40157
is,193.6,1.063071846961975,2,40158
the,518.3333333333334,1.0949891805648804,3,40159
